identifier1	identifier2	annotator	judgment	comment	lemma	timestamp	identifier1_system	identifier2_system
disabled_8	disabled_39	ajejohansson	3.0		disabled	2025-01-01 21:36:45.297	1394688	1394679
disabled_9	disabled_46	ajejohansson	2.0		disabled	2025-01-02 00:14:20.482	1394696	1394687
disabled_9	disabled_8	ajejohansson	2.0		disabled	2025-01-01 23:34:40.549	1394696	1394688
disabled_29	disabled_40	ajejohansson	4.0		disabled	2025-01-01 21:31:16.649	1394680	1394685
disabled_8	disabled_45	ajejohansson	2.0		disabled	2025-01-01 23:23:31.702	1394688	1394691
disabled_29	disabled_3	ajejohansson	2.0		disabled	2025-01-01 23:19:19.581	1394680	1394684
disabled_8	disabled_47	ajejohansson	3.0		disabled	2025-01-02 01:16:10.458	1394688	1394692
disabled_29	disabled_7	ajejohansson	4.0		disabled	2025-01-02 01:07:37.215	1394680	1394681
disabled_29	disabled_5	ajejohansson	2.0		disabled	2025-01-01 23:49:13.619	1394680	1394682
disabled_29	disabled_39	ajejohansson	4.0		disabled	2025-01-02 01:03:16.622	1394680	1394679
disabled_8	disabled_46	ajejohansson	3.0		disabled	2025-01-02 01:10:47.577	1394688	1394687
disabled_29	disabled_48	ajejohansson	4.0		disabled	2025-01-01 23:48:51.281	1394680	1394694
disabled_29	disabled_47	ajejohansson	4.0		disabled	2025-01-02 01:07:31.568	1394680	1394692
disabled_29	disabled_1	ajejohansson	3.0		disabled	2025-01-01 23:51:21.721	1394680	1394689
disabled_8	disabled_10	ajejohansson	4.0		disabled	2025-01-02 01:11:34.661	1394688	1394695
disabled_29	disabled_8	ajejohansson	3.0		disabled	2025-01-02 00:45:51.117	1394680	1394688
disabled_46	disabled_2	ajejohansson	4.0		disabled	2025-01-02 00:54:31.392	1394687	1394677
disabled_10	disabled_40	ajejohansson	3.0		disabled	2025-01-01 23:54:15.867	1394695	1394685
disabled_10	disabled_5	ajejohansson	2.0		disabled	2025-01-01 23:19:30.513	1394695	1394682
disabled_10	disabled_7	ajejohansson	4.0		disabled	2025-01-01 23:18:51.84	1394695	1394681
disabled_10	disabled_41	ajejohansson	3.0		disabled	2025-01-01 23:54:33.428	1394695	1394678
disabled_41	disabled_48	ajejohansson	4.0		disabled	2025-01-01 21:48:11.158	1394678	1394694
disabled_46	disabled_5	ajejohansson	2.0		disabled	2025-01-02 00:13:20.558	1394687	1394682
disabled_10	disabled_6	ajejohansson	3.0		disabled	2025-01-01 23:51:39.112	1394695	1394690
disabled_46	disabled_29	ajejohansson	4.0		disabled	2025-01-01 23:39:40.032	1394687	1394680
disabled_46	disabled_7	ajejohansson	4.0		disabled	2025-01-02 00:04:08.768	1394687	1394681
disabled_46	disabled_41	ajejohansson	4.0		disabled	2025-01-02 01:02:57.044	1394687	1394678
disabled_10	disabled_4	ajejohansson	2.0		disabled	2025-01-02 00:42:24.042	1394695	1394686
disabled_46	disabled_39	ajejohansson	4.0		disabled	2025-01-02 01:08:57.196	1394687	1394679
disabled_10	disabled_46	ajejohansson	3.0		disabled	2025-01-01 23:43:23.685	1394695	1394687
disabled_39	disabled_3	ajejohansson	2.0		disabled	2025-01-02 00:02:57.438	1394679	1394684
disabled_39	disabled_5	ajejohansson	2.0		disabled	2025-01-01 21:35:40.848	1394679	1394682
disabled_39	disabled_17	ajejohansson	4.0		disabled	2025-01-02 00:46:20.958	1394679	1394683
disabled_10	disabled_9	ajejohansson	2.0		disabled	2025-01-02 00:54:54.024	1394695	1394696
disabled_39	disabled_7	ajejohansson	4.0		disabled	2025-01-02 01:08:35.623	1394679	1394681
disabled_46	disabled_1	ajejohansson	3.0		disabled	2025-01-02 00:00:27.141	1394687	1394689
disabled_46	disabled_4	ajejohansson	2.0		disabled	2025-01-02 00:45:55.5	1394687	1394686
disabled_10	disabled_48	ajejohansson	3.0		disabled	2025-01-02 01:08:43.066	1394695	1394694
disabled_39	disabled_47	ajejohansson	4.0		disabled	2025-01-02 00:54:35.801	1394679	1394692
disabled_9	disabled_2	ajejohansson	2.0		disabled	2025-01-02 01:06:28.988	1394696	1394677
disabled_9	disabled_41	ajejohansson	2.0		disabled	2025-01-01 23:44:03.448	1394696	1394678
disabled_39	disabled_45	ajejohansson	3.0		disabled	2025-01-02 00:12:54.586	1394679	1394691
disabled_39	disabled_4	ajejohansson	2.0		disabled	2025-01-01 23:49:44.648	1394679	1394686
disabled_48	disabled_17	ajejohansson	4.0		disabled	2025-01-02 01:07:21.023	1394694	1394683
disabled_2	disabled_48	ajejohansson	4.0		disabled	2025-01-02 00:23:37.158	1394677	1394694
disabled_2	disabled_21	ajejohansson	4.0		disabled	2025-01-01 23:52:29.22	1394677	1394693
disabled_4	disabled_17	ajejohansson	2.0		disabled	2025-01-02 01:07:42.042	1394686	1394683
disabled_4	disabled_7	ajejohansson	2.0		disabled	2025-01-02 01:13:27.929	1394686	1394681
disabled_48	disabled_1	ajejohansson	3.0		disabled	2025-01-01 21:52:07.196	1394694	1394689
disabled_48	disabled_46	ajejohansson	4.0		disabled	2025-01-02 01:04:09.25	1394694	1394687
disabled_4	disabled_29	ajejohansson	2.0		disabled	2025-01-01 23:37:16.937	1394686	1394680
disabled_48	disabled_8	ajejohansson	3.0		disabled	2025-01-02 00:00:33.625	1394694	1394688
disabled_4	disabled_2	ajejohansson	2.0		disabled	2025-01-02 00:58:16.127	1394686	1394677
disabled_48	disabled_40	ajejohansson	4.0		disabled	2025-01-02 00:58:32.485	1394694	1394685
disabled_48	disabled_4	ajejohansson	2.0		disabled	2025-01-01 23:16:11.708	1394694	1394686
disabled_41	disabled_3	ajejohansson	2.0		disabled	2025-01-02 00:13:04.554	1394678	1394684
disabled_4	disabled_47	ajejohansson	2.0		disabled	2025-01-01 23:36:05.564	1394686	1394692
disabled_4	disabled_1	ajejohansson	2.0		disabled	2025-01-02 00:45:43.442	1394686	1394689
disabled_4	disabled_6	ajejohansson	2.0		disabled	2025-01-01 21:52:52.623	1394686	1394690
disabled_41	disabled_39	ajejohansson	4.0		disabled	2025-01-02 00:12:47.043	1394678	1394679
disabled_41	disabled_29	ajejohansson	4.0		disabled	2025-01-02 00:02:52.81	1394678	1394680
disabled_4	disabled_8	ajejohansson	2.0		disabled	2025-01-02 01:12:52.301	1394686	1394688
disabled_48	disabled_21	ajejohansson	4.0		disabled	2025-01-02 01:14:41.732	1394694	1394693
disabled_41	disabled_45	ajejohansson	3.0		disabled	2025-01-01 21:52:20.757	1394678	1394691
disabled_41	disabled_47	ajejohansson	4.0		disabled	2025-01-01 23:19:50.234	1394678	1394692
disabled_10	disabled_2	ajejohansson	3.0		disabled	2025-01-02 00:03:58.277	1394695	1394677
disabled_41	disabled_6	ajejohansson	4.0		disabled	2025-01-02 01:09:47.08	1394678	1394690
disabled_4	disabled_9	ajejohansson	4.0		disabled	2025-01-02 01:12:45.589	1394686	1394696
disabled_41	disabled_4	ajejohansson	2.0		disabled	2025-01-02 00:40:26.206	1394678	1394686
disabled_21	disabled_5	ajejohansson	2.0		disabled	2025-01-01 23:36:27.181	1394693	1394682
disabled_21	disabled_29	ajejohansson	4.0		disabled	2025-01-02 00:40:19.337	1394693	1394680
disabled_21	disabled_41	ajejohansson	4.0		disabled	2025-01-01 23:45:49.292	1394693	1394678
disabled_21	disabled_39	ajejohansson	4.0		disabled	2025-01-01 23:58:19.649	1394693	1394679
disabled_21	disabled_6	ajejohansson	4.0		disabled	2025-01-01 23:41:47.974	1394693	1394690
disabled_21	disabled_45	ajejohansson	3.0		disabled	2025-01-02 01:08:15.702	1394693	1394691
disabled_21	disabled_8	ajejohansson	3.0		disabled	2025-01-01 23:35:05.882	1394693	1394688
disabled_40	disabled_41	ajejohansson	4.0		disabled	2025-01-02 00:13:33.953	1394685	1394678
disabled_21	disabled_4	ajejohansson	2.0		disabled	2025-01-01 23:57:14.367	1394693	1394686
disabled_40	disabled_39	ajejohansson	4.0		disabled	2025-01-02 00:46:36.216	1394685	1394679
disabled_21	disabled_46	ajejohansson	4.0		disabled	2025-01-01 23:37:12.12	1394693	1394687
disabled_21	disabled_3	ajejohansson	2.0		disabled	2025-01-01 23:41:29.771	1394693	1394684
disabled_40	disabled_2	ajejohansson	4.0		disabled	2025-01-02 01:02:44.277	1394685	1394677
disabled_21	disabled_40	ajejohansson	4.0		disabled	2025-01-02 01:06:39.839	1394693	1394685
disabled_2	disabled_5	ajejohansson	2.0		disabled	2025-01-01 23:43:14.46	1394677	1394682
disabled_40	disabled_45	ajejohansson	3.0		disabled	2025-01-02 00:42:19.828	1394685	1394691
disabled_2	disabled_29	ajejohansson	4.0		disabled	2025-01-02 01:11:12.382	1394677	1394680
disabled_40	disabled_8	ajejohansson	3.0		disabled	2025-01-01 23:34:20.158	1394685	1394688
disabled_2	disabled_7	ajejohansson	4.0		disabled	2025-01-01 23:38:18.651	1394677	1394681
disabled_40	disabled_1	ajejohansson	3.0		disabled	2025-01-02 00:58:05.128	1394685	1394689
disabled_2	disabled_41	ajejohansson	4.0		disabled	2025-01-02 00:00:21.631	1394677	1394678
disabled_40	disabled_4	ajejohansson	2.0		disabled	2025-01-01 23:51:49.378	1394685	1394686
disabled_2	disabled_39	ajejohansson	4.0	longer annotation note which I apply broadly: "disabled" when both uses describe permanent disability will be annotated as 4, even the specific referent is different (body part vs generic reference, here)	disabled	2025-01-01 23:15:49.162	1394677	1394679
disabled_40	disabled_46	ajejohansson	4.0		disabled	2025-01-01 21:31:04.643	1394685	1394687
disabled_21	disabled_10	ajejohansson	3.0		disabled	2025-01-02 01:03:40.83	1394693	1394695
disabled_21	disabled_47	ajejohansson	4.0		disabled	2025-01-01 23:52:35.09	1394693	1394692
disabled_2	disabled_6	ajejohansson	4.0		disabled	2025-01-02 00:03:08.878	1394677	1394690
disabled_2	disabled_45	ajejohansson	3.0		disabled	2025-01-01 21:34:57.898	1394677	1394691
disabled_2	disabled_8	ajejohansson	3.0		disabled	2025-01-01 23:56:18.123	1394677	1394688
disabled_40	disabled_9	ajejohansson	2.0		disabled	2025-01-01 23:36:21.04	1394685	1394696
disabled_47	disabled_7	ajejohansson	4.0		disabled	2025-01-01 23:58:13.106	1394692	1394681
disabled_47	disabled_5	ajejohansson	2.0		disabled	2025-01-01 23:53:03.754	1394692	1394682
disabled_47	disabled_2	ajejohansson	4.0		disabled	2025-01-02 00:42:15.215	1394692	1394677
disabled_3	disabled_7	ajejohansson	2.0		disabled	2025-01-01 23:44:17.78	1394684	1394681
disabled_47	disabled_1	ajejohansson	3.0		disabled	2025-01-01 23:43:41.852	1394692	1394689
disabled_47	disabled_46	ajejohansson	4.0		disabled	2025-01-01 23:16:23.827	1394692	1394687
disabled_3	disabled_2	ajejohansson	2.0		disabled	2025-01-01 23:43:35.342	1394684	1394677
disabled_47	disabled_40	ajejohansson	4.0		disabled	2025-01-01 23:55:26.3	1394692	1394685
disabled_47	disabled_3	ajejohansson	2.0		disabled	2025-01-01 23:41:24.258	1394692	1394684
disabled_3	disabled_1	ajejohansson	2.0		disabled	2025-01-01 23:23:57.009	1394684	1394689
disabled_3	disabled_46	ajejohansson	2.0		disabled	2025-01-02 01:08:09.771	1394684	1394687
disabled_47	disabled_10	ajejohansson	3.0		disabled	2025-01-02 01:06:24.201	1394692	1394695
disabled_47	disabled_9	ajejohansson	2.0		disabled	2025-01-01 23:56:05.965	1394692	1394696
disabled_3	disabled_40	ajejohansson	2.0		disabled	2025-01-02 01:14:35.367	1394684	1394685
disabled_3	disabled_4	ajejohansson	4.0		disabled	2025-01-01 23:47:13.667	1394684	1394686
disabled_47	disabled_48	ajejohansson	4.0		disabled	2025-01-01 21:51:54.911	1394692	1394694
disabled_3	disabled_17	ajejohansson	2.0		disabled	2025-01-01 21:51:32.49	1394684	1394683
disabled_47	disabled_45	ajejohansson	3.0		disabled	2025-01-02 00:40:02.788	1394692	1394691
disabled_3	disabled_10	ajejohansson	2.0		disabled	2025-01-01 23:49:20.146	1394684	1394695
disabled_3	disabled_48	ajejohansson	2.0		disabled	2025-01-02 00:45:13.739	1394684	1394694
disabled_45	disabled_29	ajejohansson	3.0		disabled	2025-01-02 00:58:37.346	1394691	1394680
disabled_45	disabled_7	ajejohansson	3.0		disabled	2025-01-02 01:13:23.294	1394691	1394681
disabled_17	disabled_29	ajejohansson	4.0		disabled	2025-01-02 01:02:32.586	1394683	1394680
disabled_17	disabled_7	ajejohansson	4.0		disabled	2025-01-02 01:12:40.0	1394683	1394681
disabled_45	disabled_1	ajejohansson	3.0		disabled	2025-01-01 23:54:06.313	1394691	1394689
disabled_17	disabled_41	ajejohansson	4.0		disabled	2025-01-02 00:13:43.196	1394683	1394678
disabled_45	disabled_4	ajejohansson	2.0		disabled	2025-01-01 23:34:03.14	1394691	1394686
disabled_45	disabled_46	ajejohansson	3.0		disabled	2025-01-01 21:40:06.29	1394691	1394687
disabled_45	disabled_3	ajejohansson	2.0		disabled	2025-01-01 23:57:57.711	1394691	1394684
disabled_17	disabled_2	ajejohansson	4.0		disabled	2025-01-02 00:52:56.102	1394683	1394677
disabled_45	disabled_17	ajejohansson	4.0		disabled	2025-01-02 00:42:28.577	1394691	1394683
disabled_45	disabled_9	ajejohansson	2.0		disabled	2025-01-01 23:39:22.226	1394691	1394696
disabled_45	disabled_48	ajejohansson	3.0		disabled	2025-01-02 00:57:55.744	1394691	1394694
disabled_17	disabled_46	ajejohansson	4.0		disabled	2025-01-02 01:09:40.25	1394683	1394687
disabled_45	disabled_10	ajejohansson	3.0		disabled	2025-01-02 00:02:42.398	1394691	1394695
disabled_17	disabled_40	ajejohansson	4.0		disabled	2025-01-01 23:49:38.471	1394683	1394685
disabled_17	disabled_5	ajejohansson	2.0		disabled	2025-01-01 23:56:00.999	1394683	1394682
disabled_17	disabled_10	ajejohansson	3.0		disabled	2025-01-02 01:16:01.242	1394683	1394695
disabled_17	disabled_47	ajejohansson	4.0		disabled	2025-01-02 00:58:12.191	1394683	1394692
disabled_17	disabled_21	ajejohansson	4.0		disabled	2025-01-01 23:46:04.917	1394683	1394693
disabled_6	disabled_39	ajejohansson	4.0		disabled	2025-01-02 01:10:42.042	1394690	1394679
disabled_6	disabled_29	ajejohansson	4.0		disabled	2025-01-02 01:07:58.6	1394690	1394680
disabled_7	disabled_9	ajejohansson	2.0		disabled	2025-01-02 01:13:06.894	1394681	1394696
disabled_6	disabled_46	ajejohansson	4.0		disabled	2025-01-01 23:51:31.506	1394690	1394687
disabled_6	disabled_8	ajejohansson	3.0		disabled	2025-01-02 00:46:04.626	1394690	1394688
disabled_6	disabled_40	ajejohansson	4.0		disabled	2025-01-01 23:15:56.848	1394690	1394685
disabled_5	disabled_41	ajejohansson	2.0		disabled	2025-01-01 21:39:50.642	1394682	1394678
disabled_6	disabled_17	ajejohansson	4.0		disabled	2025-01-02 00:12:42.135	1394690	1394683
disabled_6	disabled_3	ajejohansson	2.0		disabled	2025-01-01 21:48:36.976	1394690	1394684
disabled_6	disabled_7	ajejohansson	4.0		disabled	2025-01-01 23:35:59.0	1394690	1394681
disabled_5	disabled_8	ajejohansson	2.0		disabled	2025-01-01 23:43:30.756	1394682	1394688
disabled_5	disabled_40	ajejohansson	2.0		disabled	2025-01-02 00:48:36.224	1394682	1394685
disabled_5	disabled_4	ajejohansson	2.0		disabled	2025-01-01 23:37:22.307	1394682	1394686
disabled_6	disabled_48	ajejohansson	4.0		disabled	2025-01-01 23:16:04.041	1394690	1394694
disabled_6	disabled_45	ajejohansson	3.0		disabled	2025-01-01 23:37:56.469	1394690	1394691
disabled_5	disabled_3	ajejohansson	2.0		disabled	2025-01-02 01:07:10.379	1394682	1394684
disabled_6	disabled_47	ajejohansson	4.0		disabled	2025-01-02 01:05:13.763	1394690	1394692
disabled_5	disabled_9	ajejohansson	2.0		disabled	2025-01-02 01:02:18.465	1394682	1394696
disabled_5	disabled_48	ajejohansson	2.0		disabled	2025-01-02 00:23:30.989	1394682	1394694
disabled_5	disabled_45	ajejohansson	2.0		disabled	2025-01-02 01:15:36.916	1394682	1394691
disabled_5	disabled_6	ajejohansson	2.0		disabled	2025-01-01 21:35:19.89	1394682	1394690
